TP9,AF7,AF8,TP10
-53.22265625,-66.40625,-51.7578125,-45.8984375
-51.26953125,-11.23046875,-48.828125,-31.25
-44.921875,-11.71875,-46.38671875,-31.25
-40.52734375,-46.875,-46.38671875,-42.96875
-49.8046875,-73.2421875,-50.29296875,-44.921875
-62.98828125,-33.203125,-50.29296875,-47.8515625
-64.453125,-51.26953125,-54.6875,-45.8984375
-51.7578125,-24.90234375,-49.8046875,-41.015625
-46.875,-30.76171875,-56.15234375,-54.19921875
-59.08203125,-104.98046875,-67.87109375,-68.359375
-64.94140625,-72.265625,-62.98828125,-62.5
-61.5234375,-10.25390625,-55.17578125,-61.03515625
-45.41015625,6.34765625,-62.01171875,-68.84765625
-41.50390625,-21.97265625,-62.5,-62.01171875
-56.640625,-43.9453125,-52.734375,-64.453125
-81.54296875,-59.5703125,-57.12890625,-89.84375
-105.95703125,-14.6484375,-60.05859375,-112.3046875
-114.2578125,42.48046875,-62.01171875,-123.046875
-131.34765625,-40.0390625,-58.59375,-125.48828125
-155.2734375,-104.4921875,-57.6171875,-143.5546875
-162.109375,-83.49609375,-58.10546875,-147.4609375
-175.29296875,-48.33984375,-46.875,-141.11328125
-188.96484375,-18.5546875,-39.55078125,-148.92578125
-184.08203125,-26.3671875,-36.62109375,-146.484375
-192.87109375,-106.93359375,-37.109375,-150.390625
-205.078125,-144.04296875,-36.62109375,-153.3203125
-206.54296875,-87.890625,-33.203125,-149.4140625
-196.77734375,-37.109375,-30.2734375,-143.5546875
-173.33984375,-56.15234375,-19.53125,-134.765625
-177.734375,-84.9609375,-11.71875,-142.578125
-187.98828125,-136.71875,-14.6484375,-136.71875
-174.31640625,-145.5078125,-16.11328125,-120.60546875
-154.78515625,-85.44921875,-13.18359375,-108.88671875
-137.6953125,-86.9140625,-8.30078125,-103.02734375
-121.09375,-117.67578125,-9.765625,-102.05078125
-110.3515625,-146.97265625,-2.44140625,-83.984375
-110.83984375,-134.765625,0.48828125,-66.40625
-86.9140625,-78.125,-0.48828125,-46.875
-66.40625,-81.54296875,-0.9765625,-34.1796875
-55.6640625,-149.4140625,-10.7421875,-29.296875
-43.9453125,-175.29296875,-7.32421875,-10.25390625
-26.3671875,-114.2578125,-4.8828125,12.6953125
1.46484375,-90.8203125,-9.765625,36.1328125
7.32421875,-131.8359375,-11.71875,46.875
17.08984375,-127.44140625,-10.7421875,62.01171875
33.69140625,-144.04296875,-17.08984375,74.21875
41.50390625,-134.765625,-19.04296875,81.54296875
41.015625,-88.8671875,-18.06640625,85.9375
41.9921875,-67.87109375,-22.94921875,76.66015625
49.8046875,-96.19140625,-20.99609375,77.63671875
38.0859375,-125.9765625,-17.578125,82.03125
21.97265625,-130.37109375,-23.92578125,72.265625
15.625,-77.63671875,-32.71484375,58.59375
17.578125,-24.90234375,-30.76171875,62.01171875
19.04296875,-83.49609375,-27.83203125,61.03515625
12.6953125,-159.1796875,-29.78515625,50.29296875
4.39453125,-140.13671875,-31.73828125,47.36328125
1.953125,-69.82421875,-36.1328125,40.0390625
13.671875,-49.8046875,-36.62109375,37.59765625
20.99609375,-77.63671875,-39.0625,39.0625
25.390625,-100.5859375,-42.96875,36.62109375
19.04296875,-95.21484375,-42.96875,40.0390625
9.765625,-49.8046875,-39.0625,42.48046875
27.83203125,-18.5546875,-32.71484375,42.96875
22.4609375,-29.296875,-32.2265625,38.57421875
