TP9,AF7,AF8,TP10
13.671875,34.66796875,-34.66796875,-93.75
36.62109375,7.8125,-27.83203125,-56.15234375
-32.2265625,-60.546875,-17.578125,20.01953125
-101.07421875,-74.21875,-29.296875,26.85546875
-63.4765625,-3.41796875,-33.69140625,-28.80859375
16.6015625,74.70703125,-28.3203125,-66.40625
48.828125,-11.71875,-27.34375,-56.640625
-23.4375,-75.1953125,-15.625,14.16015625
-100.09765625,-62.98828125,0.48828125,29.296875
-82.03125,-57.12890625,-3.41796875,-33.203125
-4.39453125,14.16015625,-21.97265625,-79.58984375
38.57421875,5.37109375,-32.2265625,-63.96484375
-15.13671875,-42.96875,-23.4375,13.18359375
-87.40234375,-60.05859375,-14.16015625,40.52734375
-83.49609375,-20.5078125,-13.671875,-6.34765625
-4.39453125,21.97265625,-19.53125,-68.84765625
50.29296875,35.15625,-28.80859375,-70.80078125
6.34765625,-9.765625,-16.6015625,3.41796875
-72.265625,-94.7265625,-3.41796875,29.78515625
-102.05078125,-73.73046875,-2.9296875,-19.04296875
-26.85546875,-4.8828125,-8.7890625,-76.66015625
43.45703125,8.7890625,-20.01953125,-81.0546875
2.44140625,-18.06640625,-28.80859375,-1.46484375
-70.3125,-59.08203125,-32.71484375,40.52734375
-86.42578125,-73.2421875,-28.80859375,3.41796875
-21.484375,-9.765625,-17.08984375,-67.3828125
27.83203125,20.99609375,-12.20703125,-98.6328125
5.37109375,-40.52734375,-20.5078125,-31.73828125
-68.84765625,-99.609375,-18.5546875,21.484375
-106.93359375,-62.01171875,-9.27734375,-1.953125
-43.9453125,-27.34375,-14.6484375,-69.3359375
21.97265625,-35.15625,-24.90234375,-86.9140625
10.25390625,-37.59765625,-22.94921875,-24.4140625
-68.84765625,-70.80078125,-17.08984375,26.85546875
-126.46484375,-75.1953125,-30.2734375,1.46484375
-74.21875,8.30078125,-43.45703125,-70.80078125
-2.9296875,10.25390625,-46.875,-104.4921875
-1.46484375,-36.1328125,-44.921875,-67.87109375
-73.2421875,-88.8671875,-35.15625,-8.30078125
-137.6953125,-106.4453125,-34.66796875,-14.6484375
-90.33203125,-26.85546875,-40.0390625,-84.47265625
-7.8125,16.6015625,-44.921875,-118.65234375
4.8828125,-54.6875,-46.38671875,-85.44921875
-71.2890625,-127.44140625,-48.33984375,-10.7421875
-126.46484375,-111.81640625,-50.78125,3.41796875
-93.26171875,-52.734375,-51.7578125,-67.87109375
-20.5078125,-8.30078125,-57.12890625,-111.81640625
7.32421875,-30.2734375,-47.36328125,-86.9140625
-59.08203125,-62.5,-32.2265625,-14.16015625
-129.8828125,-81.0546875,-35.15625,-3.41796875
-106.4453125,-43.45703125,-48.828125,-61.5234375
-30.76171875,-19.04296875,-61.03515625,-108.88671875
3.90625,-33.69140625,-64.94140625,-93.75
-54.6875,-72.265625,-58.10546875,-16.6015625
-133.7890625,-111.81640625,-56.640625,-0.48828125
-132.8125,-98.6328125,-65.91796875,-65.4296875
-49.31640625,-44.921875,-75.1953125,-116.69921875
9.765625,-45.41015625,-88.37890625,-107.421875
-41.015625,-106.93359375,-75.1953125,-35.64453125
-120.1171875,-116.69921875,-57.12890625,-6.8359375
-122.55859375,-77.63671875,-61.03515625,-53.22265625
-42.48046875,4.8828125,-66.40625,-110.83984375
8.30078125,-8.7890625,-72.265625,-115.72265625
-32.71484375,-103.515625,-69.3359375,-43.9453125
-110.83984375,-104.98046875,-58.10546875,-6.34765625
-129.39453125,-38.0859375,-48.828125,-39.55078125
-51.26953125,-40.52734375,-61.5234375,-99.12109375
18.06640625,-29.296875,-73.73046875,-108.3984375
-8.30078125,-53.7109375,-51.26953125,-35.64453125
-87.890625,-146.484375,-36.62109375,4.39453125
-124.0234375,-118.65234375,-41.50390625,-27.83203125
-56.15234375,-32.71484375,-52.734375,-96.19140625
24.90234375,12.6953125,-62.5,-110.3515625
4.39453125,-39.0625,-54.19921875,-41.9921875
-77.63671875,-97.16796875,-32.2265625,11.71875
-122.55859375,-81.54296875,-33.203125,-8.7890625
-67.87109375,-4.8828125,-53.22265625,-79.58984375
20.01953125,50.78125,-56.15234375,-99.609375
21.484375,-40.52734375,-63.96484375,-48.828125
-64.453125,-117.1875,-48.828125,8.30078125
-122.0703125,-104.00390625,-30.2734375,-1.46484375
-89.35546875,-57.6171875,-52.734375,-84.9609375
-8.7890625,3.41796875,-67.87109375,-113.76953125
3.90625,-21.484375,-61.5234375,-75.1953125
-78.61328125,-106.4453125,-49.31640625,-5.859375
-136.23046875,-108.3984375,-39.55078125,3.90625
-94.23828125,-39.55078125,-48.828125,-74.21875
-8.30078125,10.7421875,-59.5703125,-104.98046875
18.5546875,8.30078125,-52.734375,-66.89453125
-45.8984375,-40.0390625,-38.0859375,0.48828125
-117.1875,-109.86328125,-37.109375,2.9296875
-94.7265625,-60.546875,-47.36328125,-69.3359375
-11.71875,4.8828125,-53.7109375,-102.5390625
28.80859375,-19.04296875,-56.640625,-75.1953125
-39.0625,-86.42578125,-52.734375,-7.8125
-112.79296875,-105.46875,-49.31640625,11.23046875
-95.703125,-50.29296875,-48.33984375,-45.41015625
-8.30078125,24.4140625,-53.22265625,-92.7734375
40.52734375,35.15625,-53.7109375,-90.33203125
-15.625,-69.82421875,-31.25,-15.13671875
-97.16796875,-97.16796875,-18.06640625,19.04296875
-100.5859375,-20.5078125,-24.90234375,-33.69140625
-23.4375,-29.78515625,-38.57421875,-95.703125
35.64453125,-14.6484375,-45.8984375,-94.7265625
-2.9296875,-51.7578125,-37.109375,-16.6015625
-83.49609375,-123.53515625,-33.69140625,16.6015625
-106.93359375,-76.66015625,-40.0390625,-28.3203125
-39.55078125,-12.20703125,-49.31640625,-93.75
23.92578125,6.8359375,-53.22265625,-95.703125
-10.7421875,-32.71484375,-40.0390625,-20.5078125
-85.44921875,-89.84375,-31.25,15.625
-121.09375,-69.3359375,-36.1328125,-16.6015625
-47.36328125,-7.8125,-45.41015625,-77.63671875
34.1796875,23.4375,-51.7578125,-99.609375
15.13671875,-31.73828125,-40.0390625,-35.15625
-69.3359375,-136.71875,-31.25,10.7421875
-110.83984375,-116.69921875,-35.64453125,-9.27734375
-43.9453125,-20.99609375,-40.0390625,-67.87109375
34.66796875,17.578125,-48.33984375,-90.8203125
30.76171875,-34.66796875,-50.29296875,-37.59765625
-54.6875,-93.75,-39.0625,19.04296875
-110.3515625,-73.2421875,-46.38671875,2.9296875
-74.70703125,-16.6015625,-55.17578125,-77.1484375
-0.48828125,18.06640625,-50.29296875,-100.5859375
14.6484375,-30.2734375,-51.7578125,-55.6640625
-54.19921875,-64.453125,-42.48046875,7.32421875
-115.234375,-100.5859375,-40.0390625,1.46484375
-79.58984375,-54.19921875,-53.7109375,-69.82421875
-0.48828125,25.390625,-53.7109375,-94.7265625
23.4375,-35.64453125,-50.78125,-55.17578125
-56.15234375,-120.1171875,-44.921875,1.46484375
-125.48828125,-103.515625,-52.24609375,-4.39453125
-89.35546875,-29.78515625,-67.87109375,-76.66015625
-3.41796875,24.4140625,-64.94140625,-113.76953125
34.66796875,3.41796875,-54.19921875,-78.125
-26.85546875,-68.84765625,-44.921875,-1.953125
-104.98046875,-125.9765625,-34.66796875,16.6015625
-101.07421875,-47.36328125,-35.64453125,-47.36328125
-12.20703125,17.08984375,-50.78125,-95.703125
28.3203125,-41.9921875,-54.19921875,-82.51953125
-26.3671875,-60.546875,-36.1328125,-1.953125
-98.6328125,-103.515625,-22.4609375,20.5078125
-104.98046875,-59.5703125,-24.90234375,-41.9921875
-34.1796875,17.08984375,-34.66796875,-94.7265625
17.578125,-18.06640625,-51.26953125,-80.56640625
-28.80859375,-82.03125,-50.29296875,-3.41796875
-107.91015625,-110.3515625,-28.80859375,27.34375
-119.62890625,-69.3359375,-29.78515625,-25.87890625
-37.109375,24.4140625,-50.78125,-92.28515625
31.25,44.921875,-53.22265625,-104.00390625
-6.34765625,-65.91796875,-41.50390625,-39.55078125
-84.47265625,-124.0234375,-27.83203125,-3.90625
-107.91015625,-50.78125,-31.73828125,-37.59765625
-14.6484375,20.99609375,-48.828125,-82.51953125
62.98828125,22.94921875,-45.8984375,-83.49609375
20.01953125,-27.83203125,-27.83203125,-25.390625
-77.63671875,-95.21484375,-11.23046875,6.8359375
-118.65234375,-51.26953125,-14.6484375,-23.4375
-49.31640625,-3.90625,-33.69140625,-80.078125
18.5546875,-36.62109375,-46.875,-90.8203125
1.953125,-38.57421875,-40.0390625,-40.0390625
-76.171875,-43.9453125,-30.2734375,12.20703125
-136.23046875,-99.12109375,-27.83203125,-20.5078125
-79.1015625,-36.1328125,-30.2734375,-92.28515625
11.23046875,20.5078125,-36.1328125,-100.09765625
25.390625,-16.6015625,-33.203125,-47.36328125
-48.33984375,-72.75390625,-17.08984375,19.53125
-105.46875,-83.49609375,-10.25390625,14.6484375
-59.08203125,-27.34375,-16.11328125,-54.19921875
12.6953125,18.06640625,-23.4375,-76.171875
34.66796875,9.27734375,-25.390625,-28.80859375
-33.203125,-64.94140625,-16.11328125,45.41015625
-107.421875,-83.0078125,-9.765625,45.41015625
-77.1484375,-5.37109375,-16.11328125,-38.0859375
2.44140625,19.53125,-22.4609375,-82.03125
21.97265625,-42.96875,-28.80859375,-65.91796875
-42.48046875,-82.03125,-22.4609375,4.39453125
-109.86328125,-76.171875,-25.87890625,18.5546875
-85.44921875,-20.01953125,-34.66796875,-38.57421875
4.39453125,20.5078125,-37.59765625,-68.84765625
48.33984375,-11.71875,-42.48046875,-57.6171875
-19.04296875,-72.75390625,-38.57421875,-2.9296875
-97.16796875,-80.078125,-24.90234375,18.5546875
-89.35546875,-41.015625,-18.5546875,-37.109375
-13.18359375,24.90234375,-35.15625,-95.21484375
38.57421875,38.57421875,-47.8515625,-79.1015625
-15.625,-72.75390625,-35.64453125,-5.859375
-86.9140625,-104.00390625,-17.578125,19.53125
-104.00390625,-62.01171875,-23.4375,-35.15625
-27.34375,-15.13671875,-43.45703125,-99.609375
42.48046875,10.25390625,-50.29296875,-97.16796875
-6.8359375,-47.8515625,-41.015625,-22.94921875
-84.47265625,-83.49609375,-31.73828125,15.625
-98.6328125,-50.78125,-32.71484375,-16.11328125
-37.59765625,-19.53125,-41.015625,-75.68359375
28.3203125,-6.8359375,-48.33984375,-77.1484375
-0.48828125,-52.24609375,-38.57421875,-8.7890625
-72.75390625,-43.45703125,-22.94921875,31.25
-102.5390625,-71.77734375,-17.578125,-4.8828125
-50.78125,-55.6640625,-24.90234375,-72.265625
21.97265625,0.48828125,-39.55078125,-85.44921875
0.0,-35.64453125,-41.50390625,-26.85546875
-76.171875,-72.75390625,-28.80859375,16.11328125
-117.67578125,-70.80078125,-26.85546875,-16.6015625
-59.08203125,-34.66796875,-41.015625,-86.42578125
12.20703125,-0.9765625,-57.12890625,-104.4921875
10.25390625,-29.78515625,-57.12890625,-50.78125
-49.31640625,-77.1484375,-37.59765625,13.671875
-82.03125,-43.9453125,-23.92578125,3.90625
-42.96875,31.25,-26.3671875,-73.2421875
14.6484375,5.37109375,-29.78515625,-100.5859375
12.6953125,-81.0546875,-36.1328125,-62.01171875
-57.12890625,-82.51953125,-30.76171875,12.20703125
-96.19140625,-50.78125,-18.5546875,24.4140625
-55.6640625,-17.08984375,-22.4609375,-47.36328125
3.41796875,-4.39453125,-36.1328125,-88.8671875
8.7890625,-26.3671875,-46.38671875,-67.87109375
-49.8046875,-57.6171875,-36.1328125,3.90625
-91.796875,-31.25,-20.01953125,27.34375
-56.640625,-32.71484375,-27.34375,-32.71484375
7.32421875,-30.2734375,-41.015625,-71.2890625
24.90234375,-11.23046875,-38.0859375,-53.7109375
-37.59765625,-71.2890625,-24.4140625,15.13671875
-90.8203125,-76.66015625,-13.671875,43.9453125
-70.3125,-12.20703125,-13.18359375,-14.16015625
7.8125,9.765625,-24.90234375,-70.80078125
32.2265625,-36.1328125,-36.1328125,-67.3828125
-41.9921875,-63.4765625,-35.64453125,-1.953125
