TP9,AF7,AF8,TP10
-63.4765625,-74.21875,-46.38671875,-51.7578125
-86.42578125,-68.84765625,-52.24609375,-42.48046875
-46.38671875,-23.92578125,-53.22265625,-64.94140625
-20.01953125,-8.7890625,-51.7578125,-60.546875
-38.57421875,-26.85546875,-53.7109375,-49.31640625
-70.80078125,-57.6171875,-56.640625,-75.1953125
-68.359375,-100.09765625,-56.15234375,-80.56640625
-62.5,-45.41015625,-49.8046875,-53.7109375
-40.0390625,-1.46484375,-47.8515625,-25.87890625
-31.25,-53.22265625,-47.8515625,-41.50390625
-48.828125,-75.68359375,-49.8046875,-50.78125
-66.89453125,-71.77734375,-51.26953125,-33.69140625
-81.0546875,-38.57421875,-42.96875,-38.57421875
-33.203125,-13.671875,-46.38671875,-54.6875
-35.15625,-26.3671875,-49.31640625,-62.98828125
-49.8046875,-70.80078125,-48.828125,-49.8046875
-74.70703125,-75.1953125,-55.6640625,-81.0546875
-50.29296875,-18.5546875,-51.26953125,-79.1015625
-38.0859375,-17.08984375,-46.38671875,-42.48046875
-73.73046875,-42.48046875,-54.19921875,-63.4765625
-38.0859375,-77.63671875,-57.6171875,-68.359375
-48.828125,-88.8671875,-54.6875,-54.19921875
-83.984375,-38.0859375,-51.7578125,-36.1328125
-19.04296875,-7.8125,-50.29296875,-37.109375
-36.62109375,-47.36328125,-55.17578125,-76.171875
-81.54296875,-77.63671875,-53.7109375,-64.94140625
-50.78125,-73.73046875,-53.22265625,-61.03515625
-49.8046875,-43.9453125,-56.640625,-69.3359375
-53.22265625,-14.16015625,-47.36328125,-60.05859375
-41.50390625,-15.13671875,-43.9453125,-68.359375
-57.6171875,-72.75390625,-49.31640625,-69.3359375
-86.9140625,-110.3515625,-44.921875,-69.3359375
-65.4296875,-71.77734375,-44.43359375,-34.1796875
-44.43359375,-31.25,-50.29296875,-54.6875
-44.921875,-32.71484375,-51.26953125,-50.78125
-32.2265625,-60.546875,-48.828125,-41.9921875
-46.875,-83.984375,-48.33984375,-90.33203125
-99.609375,-71.77734375,-45.41015625,-62.5
-64.453125,-19.04296875,-42.96875,-41.50390625
-39.55078125,-22.94921875,-46.875,-35.64453125
-42.48046875,-54.19921875,-46.38671875,-63.4765625
-63.96484375,-66.89453125,-45.41015625,-77.1484375
-91.30859375,-82.51953125,-48.33984375,-58.59375
-68.84765625,-52.24609375,-49.8046875,-63.4765625
-44.921875,-8.30078125,-49.8046875,-50.29296875
-34.66796875,-37.109375,-55.6640625,-66.40625
-67.3828125,-99.12109375,-53.7109375,-80.56640625
-61.5234375,-93.26171875,-50.29296875,-73.73046875
-48.33984375,-32.71484375,-47.36328125,-42.96875
-5.859375,-11.23046875,-46.875,-14.16015625
-17.08984375,-41.015625,-48.828125,-59.08203125
-66.89453125,-76.171875,-47.8515625,-72.75390625
-60.05859375,-83.49609375,-49.31640625,-64.453125
-72.75390625,-17.578125,-47.36328125,-67.87109375
-43.9453125,-12.6953125,-48.828125,-60.546875
-28.3203125,-73.2421875,-54.19921875,-53.22265625
-56.15234375,-79.1015625,-51.26953125,-50.29296875
-66.89453125,-86.42578125,-50.29296875,-65.91796875
-66.40625,-56.640625,-55.17578125,-77.63671875
-48.828125,-5.859375,-49.31640625,-78.125
-39.0625,-20.5078125,-42.48046875,-65.91796875
-41.50390625,-66.89453125,-47.36328125,-70.3125
-64.453125,-76.66015625,-48.828125,-80.56640625
-72.75390625,-56.640625,-46.875,-83.0078125
-61.03515625,-4.8828125,-47.36328125,-51.7578125
-61.5234375,9.765625,-43.9453125,-32.2265625
-51.26953125,-82.51953125,-39.55078125,-71.2890625
-69.3359375,-109.375,-40.52734375,-86.42578125
-79.58984375,-55.17578125,-44.921875,-71.77734375
-50.29296875,-21.484375,-40.0390625,-68.84765625
-8.30078125,-3.41796875,-33.203125,-65.4296875
-31.73828125,-49.31640625,-34.1796875,-47.8515625
-67.3828125,-96.6796875,-35.64453125,-49.31640625
-64.453125,-65.91796875,-33.203125,-35.15625
-60.546875,-5.859375,-38.57421875,-43.9453125
-45.8984375,-10.7421875,-42.96875,-54.19921875
-55.6640625,-49.8046875,-41.015625,-57.12890625
-69.3359375,-57.12890625,-47.36328125,-74.70703125
-72.75390625,-64.94140625,-50.78125,-76.66015625
-79.1015625,-22.4609375,-49.31640625,-72.75390625
-46.38671875,5.859375,-52.734375,-63.4765625
-23.4375,-48.33984375,-57.12890625,-78.125
-40.0390625,-75.1953125,-53.7109375,-72.75390625
-67.87109375,-44.43359375,-53.7109375,-59.5703125
-58.10546875,-15.13671875,-58.10546875,-70.3125
-43.9453125,-3.41796875,-56.640625,-84.47265625
-39.55078125,-39.55078125,-59.08203125,-88.8671875
-43.45703125,-80.078125,-60.05859375,-71.2890625
-62.01171875,-56.15234375,-58.10546875,-63.4765625
-53.7109375,10.25390625,-54.19921875,-32.71484375
-42.96875,-12.20703125,-49.31640625,-35.15625
-44.43359375,-56.640625,-51.7578125,-88.37890625
-55.6640625,-87.40234375,-56.15234375,-80.078125
-68.359375,-85.9375,-58.59375,-70.3125
-62.98828125,-29.78515625,-57.6171875,-70.80078125
-52.24609375,-3.41796875,-58.10546875,-57.6171875
-43.9453125,-37.59765625,-57.12890625,-82.03125
-62.98828125,-77.1484375,-59.5703125,-100.09765625
-79.1015625,-74.21875,-56.640625,-75.68359375
-52.734375,-49.8046875,-54.6875,-90.8203125
-67.3828125,-16.6015625,-57.6171875,-89.35546875
-68.84765625,-6.8359375,-57.6171875,-69.82421875
-40.52734375,-76.171875,-57.12890625,-77.63671875
-62.01171875,-102.5390625,-56.15234375,-92.7734375
-89.84375,-51.7578125,-52.734375,-117.67578125
-67.87109375,-13.18359375,-45.41015625,-78.61328125
-35.64453125,-29.78515625,-45.8984375,-48.33984375
-42.48046875,-75.68359375,-52.24609375,-63.96484375
-69.82421875,-76.171875,-50.29296875,-68.84765625
-45.41015625,-41.015625,-45.8984375,-69.82421875
-44.43359375,-7.8125,-48.828125,-40.0390625
-35.64453125,-21.97265625,-48.828125,-39.0625
-6.34765625,-67.3828125,-47.36328125,-79.1015625
-49.8046875,-62.98828125,-47.36328125,-72.265625
-48.828125,-46.38671875,-47.8515625,-39.0625
-42.96875,-37.109375,-49.8046875,-29.296875
-40.0390625,-29.78515625,-49.31640625,-44.921875
-44.43359375,-66.40625,-51.26953125,-47.8515625
-44.921875,-78.61328125,-45.41015625,-57.12890625
-41.50390625,-55.6640625,-40.0390625,-80.56640625
-54.19921875,-10.7421875,-41.015625,-46.875
-36.62109375,-8.30078125,-38.0859375,-43.45703125
-60.05859375,-55.17578125,-37.109375,-48.33984375
-62.5,-65.4296875,-43.45703125,-66.89453125
-65.4296875,-68.84765625,-49.8046875,-85.44921875
-71.77734375,-8.30078125,-47.8515625,-75.1953125
-34.66796875,-21.484375,-37.59765625,-65.91796875
-32.2265625,-66.89453125,-36.62109375,-61.5234375
-46.875,-68.359375,-40.52734375,-53.22265625
-75.1953125,-87.40234375,-43.45703125,-37.109375
-89.35546875,-35.64453125,-49.8046875,-55.6640625
-39.0625,-20.01953125,-49.31640625,-73.73046875
-50.29296875,-53.22265625,-46.875,-60.546875
-38.0859375,-65.4296875,-54.6875,-48.828125
-55.17578125,-66.40625,-55.6640625,-79.1015625
-75.1953125,-32.2265625,-51.7578125,-88.8671875
-22.94921875,-8.30078125,-50.29296875,-68.359375
-25.87890625,-13.18359375,-48.33984375,-64.453125
-59.08203125,-64.453125,-49.8046875,-57.6171875
-39.55078125,-87.40234375,-53.22265625,-62.98828125
-32.71484375,-22.4609375,-56.15234375,-79.58984375
-52.734375,-3.41796875,-53.7109375,-52.24609375
-37.109375,-27.34375,-43.9453125,-50.78125
-70.3125,-61.03515625,-43.9453125,-51.7578125
-109.375,-85.9375,-51.26953125,-59.5703125
-68.359375,-45.41015625,-50.78125,-78.61328125
-47.36328125,-11.71875,-47.36328125,-72.265625
-63.96484375,-33.203125,-45.41015625,-56.15234375
-83.49609375,-70.3125,-42.96875,-71.2890625
-43.9453125,-59.08203125,-45.8984375,-80.56640625
-54.6875,-58.10546875,-50.29296875,-41.50390625
-49.31640625,-50.29296875,-45.41015625,-39.0625
-19.53125,-19.04296875,-47.8515625,-59.5703125
-47.36328125,-54.6875,-48.828125,-43.9453125
-51.7578125,-90.33203125,-45.8984375,-53.7109375
-74.21875,-62.98828125,-49.8046875,-55.6640625
-71.2890625,-27.34375,-52.24609375,-60.05859375
-46.875,-13.18359375,-54.6875,-79.58984375
-37.59765625,-44.921875,-58.59375,-83.984375
-67.87109375,-96.19140625,-59.08203125,-65.91796875
-94.23828125,-71.77734375,-61.03515625,-51.7578125
-61.03515625,8.30078125,-63.4765625,-98.6328125
-21.97265625,-6.8359375,-65.4296875,-106.93359375
-46.875,-69.82421875,-64.453125,-93.26171875
-62.5,-83.49609375,-55.6640625,-68.84765625
-50.78125,-70.3125,-50.78125,-72.265625
-58.59375,-23.4375,-55.6640625,-94.7265625
-51.26953125,-0.48828125,-55.6640625,-82.51953125
-50.29296875,-42.48046875,-51.7578125,-87.40234375
-86.42578125,-84.47265625,-54.6875,-78.61328125
-78.61328125,-72.265625,-54.6875,-73.2421875
-63.4765625,-23.4375,-52.24609375,-59.5703125
-30.76171875,-3.90625,-49.31640625,-61.5234375
-42.48046875,-11.23046875,-42.96875,-58.59375
-64.94140625,-52.734375,-45.8984375,-62.98828125
-60.05859375,-85.9375,-50.29296875,-65.4296875
-52.734375,-55.6640625,-44.43359375,-57.6171875
-56.640625,-28.80859375,-44.921875,-74.21875
-51.7578125,-45.41015625,-47.36328125,-61.03515625
-55.6640625,-70.3125,-41.015625,-54.19921875
-60.546875,-74.70703125,-44.43359375,-46.875
-64.94140625,-35.15625,-54.19921875,-42.48046875
-43.9453125,-21.484375,-58.10546875,-55.17578125
-39.55078125,-38.57421875,-56.15234375,-82.51953125
-60.546875,-59.08203125,-50.78125,-85.9375
-62.5,-60.05859375,-49.31640625,-84.9609375
-90.8203125,-43.45703125,-52.24609375,-62.98828125
-64.94140625,-15.625,-48.33984375,-63.96484375
-15.625,-31.25,-45.41015625,-73.73046875
-37.59765625,-88.37890625,-42.48046875,-39.55078125
-89.84375,-95.21484375,-39.0625,-47.8515625
-100.09765625,-66.40625,-38.57421875,-75.1953125
-67.3828125,-28.80859375,-38.57421875,-80.56640625
-59.08203125,-34.1796875,-34.66796875,-73.73046875
-80.078125,-82.03125,-30.2734375,-82.51953125
-111.81640625,-97.16796875,-32.71484375,-84.9609375
-120.60546875,-54.6875,-39.55078125,-58.10546875
-82.03125,-11.71875,-39.55078125,-49.8046875
-82.51953125,-41.50390625,-44.43359375,-90.33203125
-86.42578125,-87.890625,-48.828125,-104.4921875
-66.89453125,-90.33203125,-49.31640625,-97.16796875
-75.68359375,-51.26953125,-52.24609375,-92.28515625
-71.77734375,-18.5546875,-48.33984375,-90.8203125
-59.5703125,-21.484375,-52.734375,-94.7265625
-45.8984375,-60.546875,-59.08203125,-86.42578125
-61.03515625,-86.42578125,-53.7109375,-62.01171875
-91.30859375,-58.59375,-50.29296875,-54.19921875
-78.125,-14.16015625,-47.8515625,-81.54296875
-57.12890625,-33.203125,-40.52734375,-99.609375
-53.7109375,-44.921875,-41.50390625,-95.21484375
-46.875,-83.984375,-53.7109375,-82.51953125
-58.10546875,-91.796875,-54.6875,-83.984375
-52.734375,-33.69140625,-45.41015625,-83.0078125
-72.75390625,-18.06640625,-41.50390625,-69.82421875
-65.4296875,-45.8984375,-41.9921875,-41.50390625
-53.7109375,-86.42578125,-42.48046875,-59.5703125
-80.56640625,-90.33203125,-46.38671875,-93.26171875
-87.890625,-30.2734375,-50.78125,-92.28515625
-67.3828125,-2.44140625,-49.8046875,-100.5859375
-48.33984375,-37.109375,-48.828125,-90.8203125
-52.24609375,-82.51953125,-50.78125,-82.03125
-71.2890625,-69.3359375,-50.78125,-66.40625
-46.875,-21.484375,-50.78125,-77.1484375
-48.33984375,-29.296875,-51.26953125,-70.3125
-78.61328125,-42.48046875,-52.24609375,-71.2890625
-49.8046875,-72.265625,-52.24609375,-111.81640625
-57.6171875,-76.66015625,-44.921875,-95.21484375
-78.125,-24.4140625,-44.921875,-91.30859375
-56.640625,-10.25390625,-51.7578125,-106.4453125
-39.0625,-42.96875,-50.29296875,-93.26171875
-44.43359375,-74.21875,-50.29296875,-97.16796875
-59.08203125,-83.0078125,-54.6875,-103.515625
-80.078125,-50.29296875,-55.6640625,-96.19140625
-57.6171875,14.16015625,-57.12890625,-96.19140625
-35.15625,-13.18359375,-61.5234375,-107.91015625
-40.52734375,-97.16796875,-62.01171875,-126.953125
-58.59375,-87.890625,-56.15234375,-110.83984375
-79.1015625,-43.9453125,-58.59375,-112.3046875
-53.22265625,-10.7421875,-55.6640625,-103.515625
-22.4609375,-20.99609375,-57.6171875,-95.703125
-42.48046875,-67.87109375,-59.5703125,-115.234375
-70.3125,-88.8671875,-56.15234375,-98.6328125
-78.125,-52.24609375,-54.6875,-79.58984375
-64.453125,-9.765625,-48.33984375,-102.05078125
-33.203125,-12.20703125,-51.7578125,-117.1875
-75.1953125,-28.80859375,-52.24609375,-71.2890625
-103.02734375,-94.23828125,-50.78125,-85.44921875
-64.94140625,-90.8203125,-48.33984375,-127.44140625
-63.96484375,-15.625,-42.48046875,-102.05078125
-55.6640625,-30.2734375,-41.50390625,-96.19140625
-56.640625,-73.2421875,-42.96875,-108.88671875
-67.3828125,-89.84375,-45.8984375,-113.28125
-68.359375,-65.4296875,-46.875,-112.3046875
-73.2421875,-21.97265625,-50.29296875,-102.5390625
-63.4765625,-27.83203125,-51.26953125,-127.9296875
-54.19921875,-62.01171875,-50.78125,-123.046875
-69.82421875,-78.125,-52.734375,-107.91015625
-84.9609375,-49.8046875,-51.26953125,-128.90625
-68.359375,-28.3203125,-50.78125,-115.234375
-44.921875,-25.390625,-51.26953125,-107.91015625
-43.9453125,-48.828125,-48.33984375,-122.55859375
-59.08203125,-82.03125,-49.31640625,-100.09765625
-57.12890625,-72.265625,-51.7578125,-79.1015625
-78.125,-26.85546875,-49.31640625,-123.046875
-55.17578125,-17.578125,-48.33984375,-113.76953125
-40.52734375,-46.38671875,-46.875,-100.09765625
-75.1953125,-73.2421875,-42.48046875,-107.91015625
-80.078125,-87.40234375,-45.41015625,-109.375
-76.66015625,-39.0625,-48.33984375,-87.40234375
-64.94140625,9.765625,-40.52734375,-74.70703125
-34.66796875,-41.50390625,-43.45703125,-92.28515625
-61.03515625,-99.12109375,-46.875,-84.9609375
-88.37890625,-97.65625,-44.43359375,-90.8203125
-64.453125,-47.8515625,-43.9453125,-69.82421875
-64.453125,-20.5078125,-39.0625,-47.8515625
-41.015625,-29.78515625,-43.45703125,-80.56640625
