TP9,AF7,AF8,TP10
-61.03515625,-22.94921875,-50.29296875,-51.7578125
-44.43359375,-27.34375,-51.26953125,-49.31640625
-46.38671875,-67.3828125,-49.8046875,-51.7578125
-60.05859375,-79.1015625,-52.734375,-57.12890625
-56.15234375,-59.5703125,-54.6875,-52.24609375
-30.2734375,-14.16015625,-55.17578125,-44.43359375
-15.625,-25.87890625,-57.6171875,-43.45703125
-26.85546875,-53.7109375,-55.17578125,-43.45703125
-42.96875,-80.078125,-52.24609375,-45.8984375
-56.640625,-85.44921875,-50.78125,-45.8984375
-53.7109375,-25.87890625,-45.41015625,-36.1328125
-39.0625,-16.11328125,-45.41015625,-33.203125
-42.48046875,-46.38671875,-51.7578125,-44.43359375
-54.6875,-81.0546875,-53.7109375,-50.29296875
-57.6171875,-75.68359375,-48.828125,-43.9453125
-51.7578125,-30.76171875,-44.921875,-38.0859375
-30.76171875,-17.08984375,-46.875,-30.76171875
-27.34375,-31.25,-51.7578125,-36.1328125
-49.8046875,-58.59375,-54.6875,-58.59375
-67.87109375,-76.171875,-53.22265625,-63.4765625
-54.19921875,-39.0625,-52.734375,-43.9453125
-31.73828125,-13.671875,-53.7109375,-34.1796875
-31.25,-28.3203125,-46.875,-40.0390625
-42.96875,-63.96484375,-44.921875,-47.8515625
-62.5,-87.890625,-50.78125,-51.26953125
-60.546875,-51.26953125,-53.7109375,-41.9921875
-42.48046875,-18.06640625,-48.828125,-36.62109375
-32.71484375,-34.66796875,-45.41015625,-41.9921875
-40.52734375,-74.21875,-52.24609375,-46.875
-49.31640625,-72.265625,-48.33984375,-46.38671875
-47.36328125,-53.7109375,-45.41015625,-41.9921875
-29.78515625,-20.99609375,-44.921875,-35.64453125
-17.578125,-25.390625,-46.875,-36.62109375
-30.2734375,-69.82421875,-48.828125,-49.31640625
-47.36328125,-82.51953125,-48.33984375,-50.29296875
-50.78125,-54.19921875,-54.6875,-46.38671875
-35.15625,-14.6484375,-53.22265625,-43.45703125
-26.85546875,-23.4375,-46.38671875,-48.33984375
-34.66796875,-64.94140625,-45.41015625,-59.5703125
-53.22265625,-87.890625,-44.921875,-61.03515625
-58.59375,-64.453125,-42.48046875,-51.26953125
-44.921875,-15.625,-45.41015625,-45.41015625
-33.203125,-25.390625,-43.9453125,-42.96875
-39.0625,-64.453125,-40.52734375,-46.38671875
-56.15234375,-67.3828125,-42.96875,-52.24609375
-59.5703125,-63.4765625,-45.41015625,-49.31640625
-41.9921875,-14.6484375,-46.875,-45.8984375
-28.3203125,-1.953125,-41.9921875,-45.41015625
-37.109375,-42.96875,-43.45703125,-53.22265625
-57.6171875,-74.21875,-50.29296875,-58.10546875
-62.98828125,-67.87109375,-48.828125,-54.19921875
-55.17578125,-25.390625,-47.8515625,-48.33984375
-38.57421875,-6.8359375,-47.8515625,-40.0390625
-35.15625,-25.87890625,-49.31640625,-42.48046875
-52.24609375,-60.05859375,-45.8984375,-51.26953125
-59.5703125,-90.8203125,-40.0390625,-46.38671875
-50.29296875,-53.22265625,-43.9453125,-41.50390625
-38.57421875,-25.87890625,-41.9921875,-41.015625
-38.57421875,-41.9921875,-42.48046875,-46.38671875
-47.8515625,-68.84765625,-44.921875,-53.22265625
-63.4765625,-73.2421875,-44.43359375,-49.8046875
-61.5234375,-27.83203125,-47.8515625,-42.48046875
-51.26953125,-18.06640625,-44.43359375,-42.96875
-47.36328125,-44.921875,-41.50390625,-49.31640625
-54.19921875,-68.359375,-46.38671875,-53.7109375
-62.5,-62.98828125,-46.38671875,-52.734375
-52.734375,-42.48046875,-45.41015625,-45.41015625
-38.0859375,-27.83203125,-50.29296875,-41.015625
-32.2265625,-25.390625,-55.6640625,-48.33984375
-40.52734375,-72.75390625,-56.15234375,-52.734375
-60.05859375,-86.9140625,-57.12890625,-50.29296875
-64.94140625,-52.734375,-60.05859375,-52.734375
-41.50390625,-16.6015625,-54.19921875,-46.38671875
-35.64453125,-28.3203125,-47.36328125,-43.45703125
-47.8515625,-62.01171875,-49.8046875,-51.26953125
-52.734375,-77.1484375,-48.33984375,-55.6640625
-51.26953125,-44.921875,-49.31640625,-49.8046875
-43.45703125,5.859375,-46.875,-39.55078125
-40.52734375,-38.0859375,-45.41015625,-42.48046875
-51.26953125,-91.30859375,-48.33984375,-51.26953125
-62.01171875,-85.9375,-47.8515625,-48.828125
-69.3359375,-64.94140625,-47.8515625,-42.96875
-60.05859375,-26.3671875,-44.43359375,-40.0390625
-46.875,-11.71875,-45.41015625,-40.0390625
-43.45703125,-70.80078125,-48.828125,-49.31640625
-57.12890625,-90.8203125,-52.24609375,-57.12890625
-63.96484375,-61.5234375,-55.17578125,-52.734375
-50.78125,-20.99609375,-51.7578125,-48.33984375
-31.25,0.48828125,-47.36328125,-51.26953125
-36.1328125,-32.71484375,-50.29296875,-57.6171875
-58.10546875,-92.7734375,-57.12890625,-63.96484375
-70.80078125,-85.44921875,-57.12890625,-59.5703125
-57.12890625,-36.62109375,-47.36328125,-46.875
-34.1796875,-20.5078125,-38.0859375,-41.015625
-38.0859375,-43.9453125,-41.9921875,-50.78125
-53.22265625,-75.1953125,-54.19921875,-60.05859375
-61.5234375,-65.91796875,-54.19921875,-58.10546875
-52.734375,-21.484375,-48.33984375,-53.7109375
-32.71484375,6.8359375,-46.875,-45.8984375
-34.1796875,-42.96875,-43.45703125,-43.9453125
-50.78125,-81.0546875,-50.29296875,-45.41015625
-64.453125,-55.17578125,-57.12890625,-44.43359375
-53.7109375,-42.96875,-51.7578125,-38.0859375
-38.0859375,-33.203125,-44.921875,-33.203125
-32.71484375,-44.921875,-44.921875,-37.59765625
-34.66796875,-69.3359375,-47.36328125,-41.015625
-53.7109375,-72.75390625,-43.9453125,-44.921875
-58.10546875,-43.45703125,-46.38671875,-48.33984375
-42.48046875,-11.71875,-48.828125,-44.921875
-33.203125,-21.97265625,-48.828125,-46.875
-44.43359375,-62.5,-48.33984375,-50.29296875
-57.6171875,-76.66015625,-49.31640625,-49.31640625
-58.59375,-36.62109375,-50.29296875,-45.41015625
-40.52734375,8.30078125,-44.43359375,-42.96875
-32.2265625,-12.20703125,-40.52734375,-48.828125
