TP9,AF7,AF8,TP10
-23.92578125,-36.62109375,-51.26953125,-27.83203125
-7.32421875,-31.25,-52.24609375,68.359375
-33.69140625,-42.48046875,-48.828125,13.18359375
-66.40625,-49.8046875,-46.875,-109.86328125
-60.05859375,-49.31640625,-49.31640625,-142.08984375
-38.0859375,-40.0390625,-44.921875,-31.25
-27.34375,-36.1328125,-39.55078125,80.56640625
-41.015625,-41.50390625,-42.48046875,38.57421875
-64.94140625,-53.22265625,-51.26953125,-85.9375
-65.4296875,-64.94140625,-58.10546875,-139.6484375
-32.71484375,-46.875,-47.36328125,-48.33984375
-10.25390625,-25.87890625,-40.52734375,71.2890625
-37.109375,-33.203125,-43.9453125,39.55078125
-65.91796875,-42.96875,-40.0390625,-90.33203125
-62.98828125,-45.8984375,-40.0390625,-160.64453125
-46.875,-50.29296875,-46.875,-91.30859375
-37.109375,-56.640625,-51.26953125,35.64453125
-50.29296875,-49.31640625,-49.8046875,37.59765625
-74.21875,-48.828125,-43.9453125,-88.8671875
-85.9375,-57.6171875,-44.43359375,-168.45703125
-65.4296875,-55.17578125,-50.78125,-102.05078125
-35.64453125,-45.41015625,-48.828125,34.66796875
-40.52734375,-39.0625,-47.8515625,48.33984375
-62.5,-42.96875,-51.26953125,-73.73046875
-61.5234375,-50.78125,-50.29296875,-158.203125
-43.9453125,-52.734375,-49.8046875,-113.28125
-20.99609375,-57.6171875,-53.7109375,22.94921875
-26.85546875,-49.8046875,-57.12890625,57.6171875
-57.12890625,-40.52734375,-55.6640625,-45.8984375
-66.40625,-46.38671875,-54.19921875,-136.23046875
-53.22265625,-41.50390625,-54.6875,-113.76953125
-30.2734375,-42.96875,-54.19921875,11.23046875
-30.2734375,-41.9921875,-46.875,68.359375
-61.5234375,-40.0390625,-42.48046875,-20.99609375
-78.125,-46.875,-50.29296875,-137.6953125
-59.5703125,-44.921875,-48.33984375,-123.046875
-34.1796875,-40.52734375,-38.0859375,9.765625
-24.4140625,-38.0859375,-39.55078125,79.1015625
-47.8515625,-37.109375,-47.36328125,1.46484375
-68.359375,-43.45703125,-48.828125,-127.9296875
-51.7578125,-51.7578125,-41.015625,-134.27734375
-27.83203125,-44.921875,-34.1796875,-1.953125
-29.78515625,-39.0625,-40.0390625,68.359375
-51.26953125,-39.0625,-46.38671875,-8.30078125
-76.171875,-39.55078125,-47.36328125,-130.37109375
-70.80078125,-45.8984375,-48.828125,-150.390625
-40.52734375,-43.9453125,-45.8984375,-30.2734375
-24.4140625,-38.57421875,-44.43359375,70.3125
-35.64453125,-39.0625,-49.31640625,20.01953125
-56.640625,-53.7109375,-43.45703125,-111.81640625
-59.08203125,-54.19921875,-39.55078125,-153.80859375
-41.50390625,-39.55078125,-41.015625,-47.36328125
-24.4140625,-34.1796875,-37.109375,66.40625
-42.48046875,-31.73828125,-38.57421875,30.2734375
-69.3359375,-34.1796875,-45.8984375,-101.5625
-68.359375,-42.96875,-50.78125,-166.9921875
-50.78125,-47.8515625,-53.22265625,-84.47265625
-34.1796875,-46.875,-44.921875,41.015625
-54.19921875,-52.24609375,-47.8515625,16.6015625
-88.8671875,-55.6640625,-58.10546875,-110.83984375
-89.35546875,-48.33984375,-50.78125,-165.52734375
-68.84765625,-47.8515625,-44.921875,-91.30859375
-43.45703125,-46.875,-41.50390625,33.69140625
-44.921875,-38.57421875,-40.52734375,41.9921875
-68.84765625,-38.0859375,-47.8515625,-75.68359375
-78.125,-46.875,-52.734375,-154.296875
-54.6875,-56.15234375,-53.7109375,-99.12109375
-27.34375,-50.78125,-42.96875,37.59765625
-43.9453125,-40.0390625,-41.015625,60.546875
-71.77734375,-46.875,-50.29296875,-53.22265625
-65.4296875,-54.6875,-49.31640625,-135.7421875
-51.26953125,-52.24609375,-48.828125,-103.02734375
-37.59765625,-37.59765625,-55.17578125,15.13671875
-42.48046875,-25.390625,-49.31640625,50.29296875
-75.1953125,-33.69140625,-43.45703125,-57.12890625
-82.51953125,-43.45703125,-43.45703125,-155.2734375
-61.5234375,-43.45703125,-41.015625,-125.9765625
-36.62109375,-33.203125,-41.50390625,3.90625
-37.59765625,-31.25,-45.41015625,62.01171875
-53.7109375,-32.71484375,-47.36328125,-30.76171875
-75.68359375,-45.41015625,-46.38671875,-153.80859375
-72.265625,-54.19921875,-47.36328125,-148.4375
-37.59765625,-40.52734375,-48.33984375,-15.13671875
-29.296875,-29.78515625,-55.6640625,59.5703125
-56.640625,-30.2734375,-60.546875,-22.4609375
-84.9609375,-41.015625,-61.03515625,-145.5078125
-74.70703125,-50.78125,-56.640625,-156.73828125
-46.875,-49.8046875,-51.7578125,-37.109375
-41.9921875,-36.1328125,-45.8984375,59.08203125
-62.5,-27.83203125,-51.26953125,-1.953125
-87.40234375,-37.109375,-64.453125,-133.30078125
-74.70703125,-53.7109375,-58.10546875,-160.64453125
-42.48046875,-52.24609375,-46.875,-39.55078125
-33.203125,-39.55078125,-46.875,67.87109375
-42.48046875,-31.25,-41.50390625,22.94921875
-76.66015625,-46.875,-48.33984375,-107.91015625
