TP9,AF7,AF8,TP10
-977.5390625,-1000.0,-1000.0,-92.7734375
-1000.0,-1000.0,-922.8515625,110.3515625
-1000.0,-259.27734375,344.23828125,236.328125
-1000.0,999.51171875,999.51171875,235.83984375
-1000.0,516.6015625,158.203125,187.98828125
-1000.0,-866.69921875,-1000.0,162.59765625
-1000.0,-1000.0,-1000.0,195.80078125
-1000.0,-240.234375,73.2421875,250.0
-1000.0,999.51171875,999.51171875,269.53125
-1000.0,478.515625,213.37890625,212.40234375
-994.62890625,-889.6484375,-1000.0,156.73828125
-990.234375,-1000.0,-1000.0,181.640625
-994.140625,-273.4375,-123.046875,228.02734375
-610.83984375,958.49609375,999.51171875,239.2578125
-111.328125,999.51171875,387.6953125,177.734375
-87.890625,-78.61328125,-929.6875,128.41796875
19.04296875,-1000.0,-1000.0,3.41796875
695.3125,-166.50390625,-170.8984375,-211.42578125
619.62890625,999.51171875,999.51171875,-310.05859375
110.3515625,985.3515625,608.3984375,-476.5625
368.1640625,-213.37890625,-747.55859375,-602.05078125
-180.6640625,-1000.0,-1000.0,-586.42578125
-923.828125,-884.27734375,-216.30859375,-408.69140625
-996.09375,428.22265625,999.51171875,-126.953125
-985.83984375,999.51171875,808.59375,-82.51953125
-1000.0,-210.44921875,-510.25390625,-260.25390625
-1000.0,-1000.0,-1000.0,-206.54296875
-979.00390625,-760.25390625,-241.69921875,-223.6328125
-1000.0,529.78515625,985.3515625,-398.92578125
-765.13671875,999.51171875,999.51171875,-447.75390625
-169.921875,192.3828125,-136.23046875,-460.9375
415.0390625,-1000.0,-1000.0,-436.5234375
909.1796875,-608.3984375,-382.32421875,-408.203125
969.23828125,780.76171875,918.9453125,-389.16015625
952.63671875,999.51171875,999.51171875,-371.58203125
968.26171875,190.91796875,-33.203125,-363.28125
965.8203125,-1000.0,-1000.0,-344.7265625
965.33203125,-737.3046875,-544.921875,-314.453125
965.33203125,621.09375,781.73828125,-300.29296875
965.33203125,999.51171875,999.51171875,-289.0625
965.33203125,316.40625,118.1640625,-271.484375
965.8203125,-1000.0,-1000.0,-252.44140625
965.33203125,-1000.0,-758.30078125,-224.609375
965.33203125,253.41796875,571.2890625,-222.16796875
965.33203125,999.51171875,999.51171875,-221.6796875
965.33203125,461.42578125,154.78515625,-206.54296875
965.33203125,-885.7421875,-1000.0,-203.125
965.8203125,-1000.0,-969.7265625,-194.3359375
965.33203125,30.2734375,269.53125,-180.6640625
965.33203125,999.51171875,999.51171875,-170.41015625
965.8203125,534.66796875,165.52734375,-170.41015625
960.44921875,-805.6640625,-1000.0,-166.50390625
963.8671875,-1000.0,-1000.0,-150.390625
955.078125,-195.3125,-6.34765625,-139.6484375
980.95703125,999.51171875,999.51171875,-135.25390625
894.53125,602.05078125,264.16015625,-135.25390625
606.4453125,-780.76171875,-980.95703125,-121.09375
567.87109375,-1000.0,-1000.0,-110.83984375
811.5234375,-219.7265625,-160.64453125,-109.86328125
902.83203125,999.51171875,999.51171875,-106.4453125
635.7421875,753.41796875,443.359375,-108.88671875
310.546875,-612.3046875,-893.5546875,-107.421875
327.1484375,-1000.0,-1000.0,-94.7265625
648.4375,-160.15625,-194.3359375,-83.984375
789.0625,975.5859375,999.51171875,-81.54296875
629.39453125,999.51171875,716.796875,-84.47265625
256.8359375,20.01953125,-625.9765625,-78.61328125
333.0078125,-1000.0,-1000.0,-69.3359375
-3.41796875,-1000.0,-238.76953125,-61.5234375
-1000.0,-149.4140625,999.51171875,-64.94140625
-934.5703125,999.51171875,864.2578125,-75.1953125
-705.56640625,-110.83984375,-426.7578125,-75.1953125
-515.625,-1000.0,-1000.0,-67.3828125
32.2265625,-575.1953125,-296.38671875,-62.01171875
506.8359375,749.0234375,952.63671875,-57.12890625
434.5703125,999.51171875,999.51171875,-53.7109375
