TP9,AF7,AF8,TP10
108.88671875,-208.984375,-105.95703125,187.01171875
225.5859375,999.51171875,999.51171875,218.75
0.48828125,918.45703125,357.91015625,176.7578125
-248.046875,-361.328125,-943.84765625,155.76171875
-217.28515625,-1000.0,-1000.0,124.51171875
52.734375,-229.4921875,-169.43359375,-397.4609375
170.41015625,999.51171875,999.51171875,-971.19140625
-26.3671875,472.16796875,541.015625,-1000.0
-261.23046875,-933.59375,-795.8984375,-985.83984375
-251.46484375,-1000.0,-1000.0,-1000.0
2.9296875,-1000.0,-252.9296875,-1000.0
183.10546875,111.328125,999.51171875,-1000.0
71.2890625,999.51171875,830.078125,-1000.0
-201.171875,-93.26171875,-472.65625,-1000.0
-296.38671875,-1000.0,-1000.0,-1000.0
-35.15625,-980.46875,-307.6171875,-1000.0
194.82421875,196.77734375,958.49609375,-1000.0
109.86328125,999.51171875,999.51171875,-1000.0
-186.03515625,166.50390625,-137.6953125,-998.046875
-314.94140625,-1000.0,-1000.0,-1000.0
-57.12890625,-923.828125,-416.015625,-986.81640625
193.84765625,345.21484375,875.48828125,-919.43359375
125.9765625,999.51171875,999.51171875,-866.69921875
-132.8125,586.42578125,68.359375,-828.125
-291.50390625,-743.65234375,-1000.0,-758.30078125
-110.83984375,-1000.0,-670.41015625,-700.68359375
155.76171875,-68.84765625,664.55078125,-665.52734375
143.06640625,999.51171875,999.51171875,-639.6484375
-113.28125,379.39453125,115.72265625,-617.1875
-286.62109375,-965.33203125,-1000.0,-572.75390625
-123.53515625,-1000.0,-813.4765625,-515.625
161.1328125,26.85546875,483.88671875,-471.6796875
169.921875,999.51171875,999.51171875,-446.2890625
-104.00390625,412.109375,128.90625,-424.8046875
-290.0390625,-895.5078125,-1000.0,-389.16015625
-161.1328125,-1000.0,-1000.0,-358.3984375
124.0234375,-201.171875,52.24609375,-356.93359375
193.359375,999.51171875,999.51171875,-352.05078125
-49.8046875,973.6328125,204.58984375,-340.8203125
-261.23046875,-315.4296875,-1000.0,-320.80078125
-175.29296875,-1000.0,-1000.0,-282.2265625
107.91015625,41.9921875,-88.8671875,-266.6015625
215.8203125,999.51171875,999.51171875,-260.25390625
-13.18359375,916.015625,310.546875,-237.3046875
-252.9296875,-270.5078125,-958.984375,-219.23828125
-215.33203125,-1000.0,-1000.0,-207.51953125
77.1484375,-405.76171875,-222.65625,-175.78125
217.28515625,880.37109375,999.51171875,-172.36328125
15.13671875,999.51171875,616.2109375,-182.6171875
-230.95703125,84.9609375,-742.1875,-163.0859375
-256.34765625,-1000.0,-1000.0,-145.5078125
36.62109375,-343.26171875,-176.26953125,-139.6484375
206.54296875,936.5234375,999.51171875,-136.23046875
52.734375,999.51171875,929.6875,-140.13671875
-172.8515625,856.93359375,-292.48046875,-132.32421875
-266.11328125,-687.5,-1000.0,-110.83984375
6.8359375,-488.76953125,-229.00390625,-96.19140625
221.6796875,977.05078125,999.51171875,-89.35546875
68.359375,999.51171875,971.19140625,-99.12109375
-196.2890625,153.80859375,-208.984375,-103.515625
-294.43359375,-1000.0,-1000.0,-17.578125
-74.70703125,-1000.0,-439.453125,-32.71484375
169.43359375,-64.94140625,867.1875,-34.1796875
138.18359375,999.51171875,999.51171875,-11.71875
-145.99609375,214.35546875,-13.18359375,44.921875
-287.59765625,-1000.0,-1000.0,93.26171875
-88.8671875,-1000.0,-645.99609375,105.46875
154.296875,-192.87109375,675.78125,88.37890625
162.109375,999.51171875,999.51171875,138.671875
-95.703125,369.62890625,105.46875,225.09765625
-310.546875,-968.75,-1000.0,258.30078125
-141.6015625,-1000.0,-841.30859375,267.08984375
-44.921875,-67.87109375,312.01171875,174.31640625
-307.6171875,999.51171875,-958.0078125,158.69140625
-241.2109375,482.421875,-1000.0,245.1171875
49.8046875,-918.45703125,-184.08203125,239.2578125
179.19921875,-1000.0,999.51171875,182.12890625
9.27734375,108.3984375,588.37890625,169.921875
