TP9,AF7,AF8,TP10
174.8046875,-129.8828125,662.109375,79.1015625
146.484375,999.51171875,999.51171875,82.51953125
-85.44921875,610.3515625,229.98046875,30.2734375
-285.64453125,-803.7109375,-1000.0,-8.7890625
-186.5234375,-1000.0,-794.921875,18.5546875
89.84375,60.546875,533.203125,80.56640625
130.37109375,999.51171875,999.51171875,86.9140625
-91.30859375,347.65625,349.12109375,25.87890625
-286.1328125,-921.38671875,-995.60546875,-15.625
-187.5,-1000.0,-966.796875,3.41796875
98.6328125,-281.73828125,314.94140625,43.45703125
178.22265625,997.55859375,999.51171875,55.6640625
-10.7421875,985.3515625,614.74609375,5.37109375
-234.86328125,-268.06640625,-740.234375,-46.38671875
-209.9609375,-1000.0,-1000.0,-32.2265625
83.984375,-177.24609375,183.59375,29.78515625
185.546875,975.09765625,999.51171875,49.31640625
31.25,999.51171875,839.35546875,0.0
-195.3125,137.20703125,-409.1796875,-50.29296875
-234.86328125,-1000.0,-1000.0,-41.9921875
47.8515625,-450.1953125,-43.45703125,12.6953125
189.453125,916.50390625,999.51171875,43.9453125
42.48046875,999.51171875,925.78125,11.71875
-209.47265625,-28.80859375,-276.85546875,-42.96875
-279.296875,-1000.0,-1000.0,-48.828125
17.578125,-370.60546875,-144.53125,4.8828125
196.2890625,907.71484375,999.51171875,43.45703125
59.08203125,999.51171875,999.51171875,15.13671875
-170.8984375,187.5,-72.265625,-50.29296875
-277.83203125,-1000.0,-1000.0,-69.3359375
-31.73828125,-736.328125,-229.4921875,-18.06640625
192.3828125,634.27734375,982.421875,19.53125
97.16796875,999.51171875,999.51171875,-6.34765625
-166.015625,155.76171875,60.05859375,-57.12890625
-295.41015625,-1000.0,-1000.0,-70.3125
-55.17578125,-995.60546875,-431.15234375,-25.87890625
175.78125,221.19140625,874.0234375,22.94921875
104.00390625,999.51171875,999.51171875,10.7421875
-113.28125,643.06640625,168.45703125,-49.8046875
-270.5078125,-745.60546875,-1000.0,-85.44921875
-91.30859375,-1000.0,-686.03515625,-55.17578125
179.19921875,206.0546875,665.52734375,5.859375
136.23046875,999.51171875,999.51171875,11.71875
-117.1875,159.66796875,124.51171875,-46.38671875
-288.0859375,-996.09375,-1000.0,-76.171875
-138.671875,-1000.0,-982.421875,-36.1328125
129.39453125,-265.13671875,222.65625,15.625
158.69140625,999.51171875,999.51171875,19.53125
-80.56640625,494.62890625,151.3671875,-46.38671875
-276.85546875,-886.71875,-1000.0,-91.30859375
-164.55078125,-1000.0,-1000.0,-62.01171875
99.12109375,-168.9453125,-34.1796875,-12.6953125
152.83203125,962.40234375,999.51171875,4.39453125
-49.31640625,999.51171875,267.578125,-44.921875
-255.37109375,196.77734375,-978.02734375,-83.0078125
-206.0546875,-1000.0,-1000.0,-57.12890625
78.61328125,-442.3828125,-192.87109375,4.8828125
184.5703125,976.5625,999.51171875,25.390625
-11.71875,991.2109375,397.4609375,-34.66796875
-248.046875,-273.4375,-921.875,-87.890625
-256.8359375,-1000.0,-1000.0,-69.82421875
13.18359375,-367.67578125,-222.65625,-20.5078125
156.25,895.01953125,999.51171875,5.37109375
-2.44140625,999.51171875,640.625,-27.34375
-246.58203125,135.25390625,-708.49609375,-80.078125
-284.1796875,-1000.0,-1000.0,-83.0078125
1.953125,-568.84765625,-243.1640625,-21.97265625
173.33984375,810.05859375,999.51171875,15.625
36.1328125,999.51171875,866.69921875,-10.7421875
-209.9609375,107.421875,-416.9921875,-56.640625
-284.66796875,-1000.0,-1000.0,-60.05859375
-33.203125,-810.05859375,-316.40625,-17.578125
168.45703125,522.94921875,962.40234375,22.94921875
81.0546875,999.51171875,999.51171875,7.32421875
-158.203125,163.0859375,-171.875,-53.7109375
-284.1796875,-1000.0,-1000.0,-70.80078125
-75.1953125,-946.77734375,-515.625,-32.71484375
166.015625,340.33203125,806.640625,16.6015625
115.72265625,999.51171875,999.51171875,13.671875
-148.4375,153.80859375,26.3671875,-49.8046875
-290.0390625,-1000.0,-1000.0,-70.3125
-76.171875,-994.62890625,-673.828125,-27.83203125
176.26953125,213.8671875,652.34375,16.11328125
134.765625,999.51171875,999.51171875,3.90625
-97.16796875,447.265625,134.765625,-49.31640625
-264.16015625,-863.76953125,-1000.0,-76.171875
-145.99609375,-1000.0,-938.96484375,-47.8515625
107.421875,-152.83203125,304.6875,3.90625
125.48828125,999.51171875,999.51171875,6.34765625
-85.9375,947.75390625,161.1328125,-41.9921875
-260.25390625,-286.62109375,-1000.0,-71.2890625
-164.0625,-1000.0,-1000.0,-48.33984375
125.9765625,-224.609375,62.98828125,8.7890625
186.03515625,999.51171875,999.51171875,18.06640625
-49.31640625,614.2578125,220.21484375,-45.8984375
