TP9,AF7,AF8,TP10
91.796875,-192.87109375,-203.125,2.44140625
413.0859375,999.51171875,999.51171875,51.7578125
119.62890625,991.69921875,632.8125,-22.94921875
-379.39453125,-227.5390625,-727.05078125,-113.76953125
-462.890625,-1000.0,-1000.0,-123.53515625
52.734375,-158.69140625,-199.70703125,-19.04296875
413.57421875,974.12109375,999.51171875,55.6640625
172.36328125,999.51171875,838.8671875,-2.9296875
-322.75390625,216.30859375,-451.171875,-95.703125
-485.3515625,-1000.0,-1000.0,-116.2109375
-21.484375,-512.20703125,-245.1171875,-21.97265625
402.83203125,891.11328125,999.51171875,27.83203125
243.65234375,999.51171875,977.05078125,84.47265625
-286.62109375,-43.45703125,-218.75,-386.71875
-551.26953125,-1000.0,-1000.0,-1000.0
-146.484375,-906.73828125,-375.48828125,-997.55859375
337.40234375,343.26171875,901.85546875,-985.83984375
270.99609375,999.51171875,999.51171875,-994.140625
-229.4921875,167.48046875,73.2421875,-1000.0
-521.484375,-1000.0,-1000.0,-931.15234375
-170.41015625,-894.53125,-576.66015625,-534.66796875
359.375,397.4609375,771.484375,-110.83984375
358.3984375,999.51171875,999.51171875,99.609375
-120.60546875,436.5234375,154.78515625,146.97265625
-463.8671875,-950.68359375,-1000.0,171.38671875
-213.37890625,-1000.0,-784.1796875,292.48046875
324.21875,300.78125,559.08203125,434.08203125
399.4140625,999.51171875,999.51171875,474.12109375
-85.9375,343.26171875,154.78515625,390.13671875
-476.07421875,-951.66015625,-1000.0,328.61328125
-289.55078125,-1000.0,-950.68359375,375.0
229.4921875,36.1328125,299.8046875,461.9140625
384.765625,999.51171875,999.51171875,479.00390625
-37.109375,465.8203125,210.9375,398.4375
-468.26171875,-873.046875,-1000.0,317.3828125
-334.47265625,-1000.0,-1000.0,340.8203125
210.44921875,-124.0234375,67.87109375,420.41015625
416.9921875,999.51171875,999.51171875,426.26953125
36.62109375,912.109375,401.85546875,338.8671875
-430.6640625,-357.421875,-907.71484375,244.62890625
-403.3203125,-1000.0,-1000.0,246.58203125
134.765625,-169.921875,-100.5859375,324.21875
426.7578125,999.51171875,999.51171875,362.79296875
90.8203125,780.76171875,545.41015625,284.1796875
-408.69140625,-562.5,-797.36328125,180.17578125
-449.21875,-1000.0,-1000.0,173.828125
69.82421875,-190.4296875,-195.3125,246.09375
413.0859375,999.51171875,999.51171875,294.921875
159.1796875,956.0546875,769.53125,244.140625
-348.6328125,-281.25,-562.98828125,128.41796875
-473.14453125,-1000.0,-1000.0,97.16796875
33.69140625,-291.9921875,-186.03515625,187.5
421.38671875,920.8984375,999.51171875,248.53515625
205.078125,999.51171875,986.81640625,194.3359375
-306.640625,206.0546875,-191.40625,85.44921875
-517.578125,-1000.0,-1000.0,52.24609375
-84.47265625,-540.0390625,-261.71875,127.44140625
371.09375,859.375,976.07421875,203.125
249.51171875,999.51171875,999.51171875,174.31640625
-254.8828125,86.42578125,-53.22265625,63.96484375
-515.625,-1000.0,-1000.0,16.6015625
-135.25390625,-572.75390625,-376.46484375,71.77734375
349.609375,793.9453125,904.78515625,161.62109375
294.43359375,999.51171875,999.51171875,147.4609375
-194.3359375,181.640625,137.20703125,31.73828125
-508.7890625,-1000.0,-1000.0,-13.671875
-199.21875,-859.375,-590.8203125,42.96875
316.40625,479.00390625,766.6015625,122.0703125
340.33203125,999.51171875,999.51171875,115.72265625
-140.625,145.5078125,170.8984375,20.5078125
-511.23046875,-1000.0,-1000.0,-44.43359375
-272.4609375,-1000.0,-822.265625,2.44140625
265.13671875,114.74609375,505.859375,101.5625
369.62890625,999.51171875,999.51171875,110.3515625
-78.61328125,298.828125,184.08203125,11.23046875
-491.2109375,-1000.0,-1000.0,-64.453125
-316.89453125,-1000.0,-973.14453125,-25.87890625
236.328125,183.10546875,263.671875,71.2890625
391.6015625,999.51171875,999.51171875,105.95703125
-22.4609375,504.39453125,288.0859375,21.484375
-476.07421875,-810.546875,-968.75,-68.359375
-405.2734375,-1000.0,-1000.0,-45.41015625
151.3671875,-221.19140625,-27.34375,53.22265625
418.9453125,999.51171875,999.51171875,97.65625
69.82421875,775.390625,464.84375,11.71875
-420.41015625,-583.0078125,-864.74609375,-87.890625
-427.24609375,-1000.0,-1000.0,-75.1953125
109.86328125,-163.0859375,-142.08984375,24.4140625
410.64453125,979.98046875,999.51171875,85.44921875
120.60546875,999.51171875,727.5390625,20.5078125
-361.328125,42.96875,-607.91015625,-81.54296875
-462.890625,-1000.0,-1000.0,-90.8203125
28.80859375,-257.32421875,-189.94140625,-3.41796875
407.2265625,999.51171875,999.51171875,70.80078125
187.98828125,999.51171875,880.37109375,19.53125
-322.75390625,-125.48828125,-396.97265625,-80.078125
-501.46484375,-1000.0,-1000.0,-93.26171875
-28.3203125,-326.66015625,-200.68359375,-8.7890625
398.4375,918.9453125,998.046875,55.17578125
222.16796875,999.51171875,999.51171875,13.18359375
-282.71484375,184.08203125,-95.21484375,-70.80078125
-518.5546875,-1000.0,-1000.0,-107.421875
-102.05078125,-613.76953125,-317.3828125,-31.25
375.48828125,772.4609375,940.91796875,66.40625
275.390625,999.51171875,999.51171875,41.9921875
-214.35546875,181.15234375,64.94140625,-57.6171875
-497.0703125,-1000.0,-1000.0,-88.37890625
-160.15625,-765.625,-484.375,-28.3203125
343.26171875,600.5859375,845.21484375,54.6875
324.21875,999.51171875,999.51171875,48.828125
-172.36328125,198.73046875,172.36328125,-56.15234375
-517.578125,-1000.0,-1000.0,-117.1875
-231.93359375,-909.1796875,-690.4296875,-59.08203125
308.59375,396.484375,669.921875,48.828125
379.8828125,999.51171875,999.51171875,53.7109375
-90.8203125,291.015625,175.78125,-43.9453125
-500.0,-950.1953125,-1000.0,-107.91015625
-311.5234375,-1000.0,-942.87109375,-73.73046875
227.5390625,-107.91015625,318.84765625,8.30078125
383.30078125,999.51171875,999.51171875,38.57421875
-41.50390625,416.9921875,219.23828125,-42.48046875
-482.91015625,-914.0625,-1000.0,-125.0
-358.3984375,-1000.0,-1000.0,-98.14453125
