TP9,AF7,AF8,TP10
102.5390625,-55.6640625,-68.359375,512.20703125
-257.32421875,-78.125,-84.9609375,-736.328125
-347.65625,-81.0546875,-95.21484375,-1000.0
-62.98828125,-67.87109375,-87.890625,-319.82421875
210.44921875,-51.26953125,-76.66015625,947.265625
104.00390625,-52.734375,-82.03125,623.046875
-273.92578125,-79.58984375,-99.609375,-625.0
-419.921875,-94.7265625,-103.515625,-1000.0
-150.87890625,-81.54296875,-86.42578125,-470.703125
175.29296875,-54.6875,-76.171875,812.01171875
126.953125,-51.26953125,-81.0546875,759.27734375
-254.8828125,-76.66015625,-87.40234375,-474.12109375
-456.0546875,-95.21484375,-100.09765625,-1000.0
-203.61328125,-79.58984375,-102.5390625,-572.265625
162.109375,-48.828125,-89.84375,699.21875
179.19921875,-48.33984375,-91.796875,862.3046875
-200.68359375,-76.66015625,-110.3515625,-356.4453125
-456.0546875,-97.16796875,-115.234375,-1000.0
-248.046875,-86.42578125,-107.421875,-663.0859375
106.93359375,-62.98828125,-102.5390625,557.12890625
179.6875,-59.08203125,-108.3984375,960.44921875
-173.33984375,-80.56640625,-113.76953125,-214.84375
-475.09765625,-95.21484375,-114.2578125,-1000.0
-299.31640625,-88.8671875,-120.60546875,-766.6015625
76.171875,-70.3125,-111.328125,397.94921875
219.23828125,-63.4765625,-99.609375,999.51171875
-94.23828125,-87.890625,-110.3515625,-59.08203125
-443.359375,-107.91015625,-118.1640625,-1000.0
-325.1953125,-102.05078125,-113.76953125,-857.421875
46.38671875,-76.66015625,-106.93359375,244.140625
221.6796875,-57.6171875,-101.5625,999.51171875
-53.22265625,-70.80078125,-103.02734375,102.05078125
-435.05859375,-93.26171875,-112.3046875,-1000.0
-381.8359375,-90.8203125,-115.234375,-962.40234375
0.48828125,-66.89453125,-109.375,59.08203125
233.88671875,-47.8515625,-104.98046875,999.51171875
2.44140625,-58.59375,-106.4453125,257.32421875
-393.06640625,-83.0078125,-111.81640625,-941.89453125
-402.83203125,-88.37890625,-111.81640625,-1000.0
-21.484375,-65.91796875,-105.95703125,-86.9140625
270.5078125,-43.9453125,-102.5390625,999.51171875
83.0078125,-51.26953125,-103.515625,431.640625
-351.5625,-77.63671875,-119.140625,-815.91796875
-443.359375,-86.42578125,-128.90625,-1000.0
-83.0078125,-63.96484375,-115.234375,-192.3828125
238.76953125,-43.9453125,-104.00390625,999.51171875
81.54296875,-56.640625,-111.328125,573.73046875
-349.12109375,-82.51953125,-119.140625,-667.96875
-456.0546875,-82.51953125,-117.67578125,-1000.0
-99.12109375,-55.6640625,-107.91015625,-314.94140625
240.234375,-33.203125,-98.14453125,949.70703125
131.34765625,-43.45703125,-106.4453125,705.56640625
-298.33984375,-67.87109375,-119.140625,-515.625
-499.51171875,-76.66015625,-125.0,-1000.0
-190.91796875,-66.89453125,-130.37109375,-450.68359375
208.49609375,-46.875,-120.1171875,838.37890625
187.01171875,-41.50390625,-112.79296875,824.70703125
-244.62890625,-61.03515625,-123.046875,-388.18359375
-495.60546875,-78.125,-128.41796875,-1000.0
-227.05078125,-66.89453125,-123.046875,-582.51953125
176.7578125,-41.015625,-117.67578125,679.6875
237.79296875,-36.62109375,-122.0703125,936.5234375
-166.50390625,-60.05859375,-125.9765625,-249.0234375
-492.1875,-78.61328125,-124.51171875,-1000.0
-270.01953125,-66.40625,-130.859375,-674.8046875
147.94921875,-41.50390625,-132.8125,539.55078125
240.72265625,-38.57421875,-129.39453125,999.51171875
-129.8828125,-57.12890625,-135.7421875,-106.93359375
-487.79296875,-72.265625,-135.25390625,-1000.0
-348.6328125,-64.94140625,-129.39453125,-764.6484375
38.57421875,-42.48046875,-125.9765625,402.83203125
198.2421875,-28.80859375,-126.46484375,999.51171875
-115.72265625,-44.43359375,-134.27734375,73.73046875
-513.671875,-71.2890625,-138.671875,-1000.0
-417.48046875,-73.2421875,-134.27734375,-853.515625
-3.41796875,-47.36328125,-121.58203125,290.52734375
202.63671875,-36.1328125,-124.0234375,999.51171875
-78.125,-53.7109375,-130.37109375,230.95703125
-505.859375,-68.84765625,-127.9296875,-980.46875
-490.234375,-69.82421875,-126.953125,-977.05078125
-66.40625,-49.31640625,-119.140625,114.74609375
212.890625,-30.2734375,-116.2109375,999.51171875
-23.92578125,-45.8984375,-124.51171875,333.984375
-468.26171875,-71.2890625,-130.859375,-900.390625
-517.578125,-76.66015625,-131.34765625,-1000.0
-115.234375,-53.22265625,-128.41796875,-67.87109375
219.7265625,-33.203125,-125.48828125,999.51171875
47.36328125,-47.36328125,-123.53515625,486.328125
-394.04296875,-65.91796875,-127.9296875,-760.25390625
-501.953125,-69.3359375,-130.37109375,-1000.0
-131.34765625,-49.31640625,-125.9765625,-246.58203125
235.83984375,-27.34375,-122.0703125,999.51171875
110.83984375,-43.45703125,-121.09375,629.8828125
-353.02734375,-72.75390625,-131.34765625,-615.72265625
-536.1328125,-73.2421875,-133.7890625,-1000.0
-180.17578125,-52.24609375,-123.53515625,-343.75
224.12109375,-25.87890625,-116.2109375,938.4765625
171.38671875,-25.87890625,-114.74609375,785.15625
-271.484375,-57.6171875,-124.0234375,-420.8984375
-517.08984375,-78.61328125,-129.39453125,-1000.0
-208.0078125,-65.91796875,-125.0,-453.61328125
208.0078125,-42.48046875,-118.1640625,840.33203125
218.75,-38.0859375,-111.81640625,901.3671875
-220.703125,-62.5,-106.4453125,-290.52734375
-536.1328125,-80.56640625,-107.91015625,-1000.0
-279.78515625,-64.94140625,-111.81640625,-553.7109375
156.25,-39.0625,-102.5390625,712.890625
243.1640625,-35.15625,-101.5625,999.51171875
-155.2734375,-63.4765625,-111.328125,-125.0
-494.140625,-86.9140625,-117.67578125,-1000.0
-278.80859375,-65.4296875,-119.62890625,-680.17578125
147.4609375,-27.34375,-115.234375,532.2265625
295.8984375,-13.671875,-113.76953125,999.51171875
-52.734375,-29.296875,-120.60546875,0.48828125
-441.40625,-48.828125,-132.32421875,-1000.0
-288.0859375,-46.875,-145.01953125,-811.03515625
174.31640625,-17.578125,-144.53125,356.4453125
383.7890625,11.23046875,-135.7421875,999.51171875
62.01171875,2.9296875,-138.18359375,153.80859375
-378.41796875,-15.13671875,-150.87890625,-1000.0
-309.08203125,-6.34765625,-155.2734375,-932.6171875
136.23046875,15.625,-148.92578125,193.84765625
384.765625,26.85546875,-143.06640625,999.51171875
109.86328125,9.27734375,-145.01953125,267.578125
-355.95703125,-15.625,-147.4609375,-977.5390625
-371.09375,-11.23046875,-147.94921875,-1000.0
73.2421875,8.7890625,-142.578125,43.45703125
391.11328125,16.6015625,-129.8828125,999.51171875
139.16015625,0.0,-133.7890625,419.43359375
-367.1875,-29.78515625,-144.04296875,-842.7734375
-450.68359375,-40.0390625,-141.11328125,-1000.0
-10.7421875,-20.99609375,-134.765625,-107.91015625
360.3515625,5.37109375,-127.44140625,999.51171875
187.98828125,-3.90625,-128.41796875,565.4296875
-312.98828125,-37.109375,-133.7890625,-689.94140625
-478.515625,-48.828125,-132.32421875,-1000.0
-53.7109375,-23.92578125,-123.53515625,-204.1015625
372.55859375,-0.48828125,-117.67578125,999.51171875
254.39453125,-15.13671875,-122.0703125,702.63671875
-262.20703125,-48.33984375,-123.046875,-520.99609375
-523.4375,-67.3828125,-126.953125,-1000.0
-148.4375,-42.48046875,-123.046875,-348.6328125
328.125,-8.7890625,-113.28125,964.84375
312.5,-17.08984375,-119.140625,855.95703125
-182.6171875,-49.8046875,-127.9296875,-360.3515625
-522.94921875,-71.77734375,-126.46484375,-1000.0
-203.125,-55.17578125,-114.74609375,-479.00390625
304.19921875,-24.4140625,-105.95703125,819.3359375
392.08984375,-18.06640625,-107.91015625,992.1875
-90.8203125,-44.921875,-116.2109375,-185.546875
-518.5546875,-72.75390625,-127.9296875,-1000.0
-260.7421875,-63.4765625,-126.46484375,-620.60546875
254.8828125,-28.3203125,-107.421875,641.11328125
393.5546875,-15.13671875,-104.98046875,999.51171875
-66.89453125,-43.45703125,-115.72265625,-40.0390625
-557.12890625,-73.2421875,-117.67578125,-1000.0
-369.140625,-66.89453125,-114.2578125,-753.41796875
172.8515625,-35.15625,-105.95703125,452.63671875
414.0625,-16.6015625,-100.09765625,999.51171875
15.13671875,-50.29296875,-108.3984375,116.69921875
-586.9140625,-90.33203125,-119.62890625,-1000.0
-524.4140625,-78.125,-123.53515625,-929.6875
83.984375,-43.9453125,-113.28125,207.51953125
472.16796875,-19.53125,-102.05078125,999.51171875
126.46484375,-37.59765625,-106.93359375,249.0234375
-564.94140625,-83.49609375,-121.58203125,-1000.0
-615.72265625,-87.40234375,-118.65234375,-1000.0
2.44140625,-54.6875,-102.05078125,23.92578125
492.1875,-16.6015625,-88.37890625,999.51171875
239.74609375,-21.97265625,-91.30859375,400.390625
-479.98046875,-67.87109375,-124.0234375,-876.953125
-659.1796875,-88.37890625,-139.6484375,-1000.0
-66.40625,-56.15234375,-116.2109375,-109.86328125
482.421875,-13.18359375,-83.984375,999.51171875
263.18359375,-17.08984375,-87.890625,547.8515625
-519.53125,-73.2421875,-125.48828125,-727.5390625
-862.3046875,-113.28125,-133.30078125,-1000.0
-328.125,-88.37890625,-121.58203125,-252.44140625
311.5234375,-46.38671875,-100.5859375,999.51171875
214.35546875,-41.9921875,-78.61328125,716.796875
-562.98828125,-101.5625,-107.91015625,-560.546875
-1000.0,-155.76171875,-142.578125,-1000.0
-534.66796875,-137.6953125,-130.859375,-391.11328125
156.25,-83.984375,-107.421875,948.2421875
177.24609375,-63.96484375,-92.28515625,885.25390625
-536.62109375,-107.421875,-108.3984375,-362.3046875
-1000.0,-147.94921875,-131.34765625,-1000.0
-616.69921875,-133.30078125,-120.1171875,-479.98046875
85.9375,-90.33203125,-96.19140625,825.68359375
233.3984375,-70.80078125,-89.35546875,999.51171875
-400.390625,-114.2578125,-106.93359375,-140.625
-997.55859375,-161.62109375,-132.8125,-1000.0
-687.5,-140.625,-129.39453125,-624.0234375
64.453125,-88.37890625,-98.6328125,637.20703125
446.77734375,-50.29296875,-74.70703125,999.51171875
-83.984375,-77.63671875,-88.8671875,54.19921875
-916.9921875,-143.5546875,-128.41796875,-1000.0
-805.17578125,-147.4609375,-134.27734375,-974.12109375
-10.25390625,-96.6796875,-101.5625,-978.515625
614.2578125,-42.96875,-68.84765625,-1000.0
264.16015625,-46.875,-79.58984375,-1000.0
-746.09375,-122.55859375,-128.41796875,-1000.0
-913.57421875,-158.203125,-154.296875,-1000.0
-32.2265625,-95.21484375,-116.2109375,-1000.0
845.21484375,-14.6484375,-53.22265625,-1000.0
560.546875,-10.25390625,-50.78125,-1000.0
-609.375,-103.515625,-117.1875,-1000.0
-1000.0,-163.0859375,-158.69140625,-1000.0
-140.625,-99.12109375,-120.60546875,-987.3046875
873.53515625,8.7890625,-49.31640625,-993.1640625
730.95703125,20.5078125,-40.52734375,-1000.0
-447.265625,-90.33203125,-124.0234375,-958.984375
-1000.0,-166.015625,-186.03515625,-1000.0
-220.703125,-104.4921875,-143.5546875,-696.77734375
848.6328125,3.41796875,-67.3828125,-106.93359375
814.94140625,35.64453125,-44.43359375,-616.69921875
